"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","currentProduct","currentProject","historicalMean","predictedConsumptionAveraged"
"191","0.606199770378875","0","1.01492537313433","1.90126291618829","0.886337543053961","0.537313432835821","0.734787600459242","1.29506314580941","1.07003444316877","0.895522388059702","1.00574052812859","2.05281285878301","6","7","8","9","10","11","12","1","2","3","4","5","DINFDEXT5N5","CT974v2","217.75","1.07462686567164"
"192","1.54727793696275","0.773638968481375","1.41833810888252","1.45272206303725","1.22922636103152","0.412607449856734","1.41833810888252","1.40974212034384","0.567335243553009","0.765042979942693","0.507163323782235","0.498567335243553","1","2","3","4","5","6","7","8","9","10","11","12","DINFPLAS1N5","CT974v2","116.333333333333","0.60458452722063"
"193","0.835913312693498","1.53250773993808","1.56965944272446","1.328173374613","0.445820433436532","1.53250773993808","1.52321981424149","0.613003095975232","0.826625386996904","0.547987616099071","0.538699690402477","0.705882352941176","2","3","4","5","6","7","8","9","10","11","12","1","DINFPLAS1N5","CT974v2","107.666666666667","0.647058823529412"
"194","1.50799695354151","1.54455445544554","1.30693069306931","0.438690022848439","1.50799695354151","1.4988575780655","0.603198781416603","0.813404417364813","0.539223153084539","0.53008377760853","0.694592536176695","1.01447067783701","3","4","5","6","7","8","9","10","11","12","1","2","DINFPLAS1N5","CT974v2","109.416666666667","0.571210967250571"
"195","1.71718882303133","1.45300592718036","0.487722269263336","1.67654530059272","1.66638441998307","0.670618120237087","0.904318374259102","0.599491955969517","0.589331075359865","0.772226926333616","1.12785774767146","0.335309060118544","4","5","6","7","8","9","10","11","12","1","2","3","DINFPLAS1N5","CT974v2","98.4166666666667","0.636748518204911"
"196","1.5933147632312","0.534818941504178","1.83844011142061","1.82729805013928","0.735376044568245","0.991643454038997","0.657381615598886","0.646239554317549","0.846796657381616","1.23676880222841","0.367688022284123","0.724233983286908","5","6","7","8","9","10","11","12","1","2","3","4","DINFPLAS1N5","CT974v2","89.75","0.687093779015785"
"197","0.568608094768016","1.95459032576505","1.94274432379072","0.781836130306022","1.0542941757157","0.698914116485686","0.687068114511352","0.900296150049358","1.31490621915104","0.390918065153011","0.769990128331688","0.935834155972359","6","7","8","9","10","11","12","1","2","3","4","5","DINFPLAS1N5","CT974v2","84.4166666666667","0.720631786771964"
"198","1.15782219159201","0.720882150241213","0.0916609235010338","1.12887663680221","0.696760854583046","0.595451412818746","0.0916609235010338","1.92143349414197","1.66505858028946","1.86698828394211","1.17022742935906","0.893177119228118","1","2","3","4","5","6","7","8","9","10","11","12","DINFRINL1N1","CT974v2","1451","1.03572249023662"
"199","0.723249783923941","0.091961970613656","1.13258426966292","0.6990492653414","0.597407087294728","0.091961970613656","1.92774416594641","1.67052722558341","1.87312013828868","1.17407087294728","0.896110630942092","1.12221261884183","2","3","4","5","6","7","8","9","10","11","12","1","DINFRINL1N1","CT974v2","1446.25","1.05191587438778"
"200","0.0917874396135266","1.1304347826087","0.697722567287785","0.596273291925466","0.0917874396135266","1.92408557625949","1.66735679779158","1.8695652173913","1.17184265010352","0.894409937888199","1.12008281573499","0.744651483781919","3","4","5","6","7","8","9","10","11","12","1","2","DINFRINL1N1","CT974v2","1449","1.12617897400506"
"201","1.07403966996339","0.662914594830884","0.566526419321349","0.0872083492705317","1.82809682531009","1.58417572810229","1.77629637724714","1.11338178241626","0.849789628982023","1.06420414185017","0.707502322277471","0.685864160428392","4","5","6","7","8","9","10","11","12","1","2","3","DINFRINL1N1","CT974v2","1525.08333333333","1.10518550898858"
"202","0.669314796425025","0.571996027805363","0.0880503144654088","1.84574644157564","1.59947037404833","1.79344587884806","1.12413108242304","0.857994041708044","1.07447864945382","0.714333002317113","0.692485931810659","0.968553459119497","5","6","7","8","9","10","11","12","1","2","3","4","DINFRINL1N1","CT974v2","1510.5","1.20059582919563"
"203","0.540534904332412","0.0832073405974662","1.74422605703561","1.5114957510036","1.69480214795892","1.06230123559773","0.810802356498618","1.01537980292998","0.675043011313279","0.654397580939471","0.915280746572129","1.29252906522079","6","7","8","9","10","11","12","1","2","3","4","5","DINFRINL1N1","CT974v2","1598.41666666667","1.08357228507377"
"204","1.23890950153251","0.580738828843362","0.929182126149379","1.53702210033876","4.28391676076787","1.33763510243588","0.929182126149379","0","0","0.00580738828843362","0.220680754960477","0.936925310533957","1","2","3","4","5","6","7","8","9","10","11","12","DINFRINL1N5","CT974v2","516.583333333333","1.36021939022423"
"205","0.573796620975454","0.918074593560727","1.5186483901817","4.2327064073956","1.3216448836468","0.918074593560727","0","0","0.00573796620975454","0.218042715970673","0.925725215173733","1.36754861332483","2","3","4","5","6","7","8","9","10","11","12","1","DINFRINL1N5","CT974v2","522.833333333333","1.32897672935926"
"206","0.877513711151737","1.45155393053016","4.04570383912249","1.26325411334552","0.877513711151737","0","0","0.00548446069469835","0.208409506398537","0.884826325411335","1.30712979890311","1.07861060329068","3","4","5","6","7","8","9","10","11","12","1","2","DINFRINL1N5","CT974v2","547","1.32876294942108"
"207","1.44429286039109","4.02546612096407","1.25693497044111","0.8731241473397","0","0","0.00545702592087312","0.207366984993179","0.880400181900864","1.30059117780809","1.07321509777171","0.933151432469304","4","5","6","7","8","9","10","11","12","1","2","3","DINFRINL1N5","CT974v2","549.75","1.38729725632863"
"208","4.13322957198444","1.29058365758755","0.896498054474708","0","0","0.00560311284046693","0.212918287937743","0.903968871595331","1.33540856031128","1.10194552529183","0.958132295719844","1.16171206225681","5","6","7","8","9","10","11","12","1","2","3","4","DINFRINL1N5","CT974v2","535.416666666667","1.4443579766537"
"209","1.58668197474168","1.10218140068886","0","0","0.0068886337543054","0.261768082663605","1.1113662456946","1.64179104477612","1.35476463834673","1.17795637198622","1.42824339839265","2.32835820895522","6","7","8","9","10","11","12","1","2","3","4","5","DINFRINL1N5","CT974v2","435.5","1.66360505166475"
"210","0.588410104011887","0.978454680534918","0.962852897473997","1.15453194650817","1.14227340267459","1.10884101040119","0.962852897473997","1.30163447251114","0.922734026745914","1.24591381872214","0.950594353640416","0.680906389301634","1","2","3","4","5","6","7","8","9","10","11","12","DINFSODC9N1","CT974v2","897.333333333333","0.921062407132244"
"211","0.954347826086957","0.939130434782609","1.12608695652174","1.11413043478261","1.08152173913043","0.939130434782609","1.2695652173913","0.9","1.21521739130435","0.927173913043478","0.664130434782609","0.869565217391304","2","3","4","5","6","7","8","9","10","11","12","1","DINFSODC9N1","CT974v2","920","0.917210144927536"
"212","0.946244409966232","1.13461713972803","1.12257004654559","1.0897143378662","0.946244409966232","1.27918225791731","0.906817559550972","1.22442274345167","0.934197316783791","0.669161266770101","0.876152231450214","0.870676280003651","3","4","5","6","7","8","9","10","11","12","1","2","DINFSODC9N1","CT974v2","913.083333333333","0.94149858537921"
"213","1.18006644518272","1.16753678215472","1.13336497389654","0.984148077835786","1.33042240151875","0.943141907925961","1.2734693877551","0.971618414807784","0.695965828191742","0.91124822021832","0.905552918841955","0.503464641670622","4","5","6","7","8","9","10","11","12","1","2","3","DINFSODC9N1","CT974v2","877.916666666667","1.03179876601804"
"214","1.19696379914364","1.16193071233943","1.00895289996107","1.36395484624367","0.96691319579603","1.30556636823667","0.996107434799533","0.713507201245621","0.934215648112106","0.928376800311405","0.516154145581939","0.907356948228883","5","6","7","8","9","10","11","12","1","2","3","4","DINFSODC9N1","CT974v2","856.333333333333","1.11619307123394"
"215","1.14510405677568","0.994341613119785","1.34420255106934","0.952910712573128","1.28665963364343","0.981682171286084","0.703174450944663","0.920686678814616","0.914932387072025","0.508679390045075","0.894216936798696","1.35340941785749","6","7","8","9","10","11","12","1","2","3","4","5","DINFSODC9N1","CT974v2","868.916666666667","1.02081135513571"
"216","2.33132530120482","0","0","0.789156626506024","0.837349397590361","2.12048192771084","0","1.09638554216867","1.27710843373494","1.14457831325301","0.94578313253012","1.4578313253012","1","2","3","4","5","6","7","8","9","10","11","12","DINFSODC9N2","CT974v2","166","0.869477911646586"
"217","0","0","0.839295248264816","0.890549919914575","2.25520555258943","0","1.16604378003203","1.35824879871863","1.21729845168179","1.00587293112653","1.55045381740523","1.71703150026695","2","3","4","5","6","7","8","9","10","11","12","1","DINFSODC9N2","CT974v2","156.083333333333","0.809396689802456"
"218","0","0.787575150300601","0.835671342685371","2.11623246492986","0","1.09418837675351","1.27454909819639","1.14228456913828","0.943887775551102","1.45490981963928","1.61122244488978","0.739478957915832","3","4","5","6","7","8","9","10","11","12","1","2","DINFSODC9N2","CT974v2","166.333333333333","0.811623246492986"
"219","0.735610669162377","0.780533458118858","1.97660271408517","0","1.02199344875994","1.19045390734675","1.06691623771642","0.88160973327094","1.35891436593355","1.50491343004211","0.690687880205896","0.791764155357978","4","5","6","7","8","9","10","11","12","1","2","3","DINFSODC9N2","CT974v2","178.083333333333","0.789892372484792"
"220","0.793529971455756","2.00951474785918","0","1.03901046622265","1.21027592768792","1.08468125594672","0.896289248334919","1.38154138915319","1.52997145575642","0.702188392007612","0.804947668886774","0.548049476688868","5","6","7","8","9","10","11","12","1","2","3","4","DINFSODC9N2","CT974v2","175.166666666667","0.938154138915319"
"221","2.09108910891089","0","1.08118811881188","1.25940594059406","1.12871287128713","0.932673267326733","1.43762376237624","1.59207920792079","0.730693069306931","0.837623762376238","0.57029702970297","0.338613861386139","6","7","8","9","10","11","12","1","2","3","4","5","DINFSODC9N2","CT974v2","168.333333333333","1.13069306930693"
"222","0","0.26674570243035","1.33372851215175","0.929164196799051","0.874036751630113","1.57646710136337","1.33372851215175","1.34350918790753","1.10254890337878","1.25903971547125","1.18435091879075","0.796680497925311","1","2","3","4","5","6","7","8","9","10","11","12","DINJAMOC1V2","CT974v2","1124.66666666667","0.792382928275044"
"223","0.242244801830294","1.21122400915147","0.843819393042191","0.793755467330597","1.43166677881704","1.21122400915147","1.22010631855191","1.00127851423188","1.14339546463899","1.07556692012651","0.723504474799812","1.10221384832784","2","3","4","5","6","7","8","9","10","11","12","1","DINJAMOC1V2","CT974v2","1238.41666666667","0.597133436511675"
"224","1.14876507754164","0.800306337354011","0.75282404748229","1.35784032165422","1.14876507754164","1.15718935477695","0.949645797434425","1.08443423319931","1.02010338885698","0.686195672984875","1.04537622056289","0.84855447061076","3","4","5","6","7","8","9","10","11","12","1","2","DINJAMOC1V2","CT974v2","1305.75","0.528176654540813"
"225","0.831068990655444","0.781761548147657","1.41003379945656","1.19292199615614","1.20167009079462","0.986148850155742","1.1261183643714","1.05931473258665","0.712572072370601","1.08555901650209","0.881171714494002","0.731658824309099","4","5","6","7","8","9","10","11","12","1","2","3","DINJAMOC1V2","CT974v2","1257.41666666667","0.529392272516403"
"226","0.798970468707667","1.44107287997833","1.21918179355188","1.22812246003793","1.00785694933622","1.15090761311298","1.08263343267407","0.728257924681658","1.10945543213221","0.900568951503658","0.747764833378488","0.585207260904904","5","6","7","8","9","10","11","12","1","2","3","4","DINJAMOC1V2","CT974v2","1230.33333333333","0.578975887293417"
"227","1.4195356285028","1.20096076861489","1.2097678142514","0.992794235388311","1.13370696557246","1.06645316253002","0.717373899119295","1.09287429943955","0.8871096877502","0.736589271417134","0.576461168935148","0.966373098478783","6","7","8","9","10","11","12","1","2","3","4","5","DINJAMOC1V2","CT974v2","1249","0.625166800106752"
"228","1.33272582298667","1.36689827998633","1.77696776398223","0.502335117894977","0.321221095796788","0.401184645175988","1.77696776398223","1.39150244902608","1.45916391388541","0.642442191593576","0.512586854994874","0.51600410069484","1","2","3","4","5","6","7","8","9","10","11","12","DINJAMPI1V-","CT974v2","1463.16666666667","0.708622849982914"
"229","1.46136515861901","1.89977470620471","0.537051695792486","0.343420812275467","0.428910674054679","1.89977470620471","1.48766973147415","1.56000730682579","0.686841624550935","0.548011934482129","0.551665347378676","0.595506302137247","2","3","4","5","6","7","8","9","10","11","12","1","DINJAMPI1V-","CT974v2","1368.58333333333","0.831273214394447"
"230","2.08584035298837","0.589651022864019","0.377055756117128","0.470918572001604","2.08584035298837","1.63337344564781","1.71279582831929","0.754111512234256","0.601684717208183","0.605695948656237","0.653830726032892","0.429201764941837","3","4","5","6","7","8","9","10","11","12","1","2","DINJAMPI1V-","CT974v2","1246.5","0.985425859072068"
"231","0.656103548315108","0.419549207766124","0.523990180763222","2.32091051104664","1.81745146172729","1.90582459272484","0.839098415532247","0.66949341664807","0.67395670609239","0.727516179424236","0.47757197054229","0.968533809417541","4","5","6","7","8","9","10","11","12","1","2","3","DINJAMPI1V-","CT974v2","1120.25","1.07118946663691"
"232","0.413217085500769","0.516081764231812","2.28588174957872","1.7900212469778","1.87706059051945","0.826434171001538","0.659388966224632","0.663784892666129","0.7165360099641","0.470364129240237","0.953916037804967","0.827313356289838","5","6","7","8","9","10","11","12","1","2","3","4","DINJAMPI1V-","CT974v2","1137.41666666667","1.13151146604147"
"233","0.484523318200578","2.14609987618655","1.68056128765993","1.76227816756087","0.775897647544367","0.619067271976888","0.623194387123401","0.672719768881552","0.441601320676847","0.895583986793231","0.776723070573669","1.12174989682212","6","7","8","9","10","11","12","1","2","3","4","5","DINJAMPI1V-","CT974v2","1211.5","0.994084468289999"
"234","1.57140314024282","1.28173176202514","0.811763449282586","1.14586819525047","1.10058033965892","1.16979385480827","0.811763449282586","0","0.199095667034571","1.29625805532809","1.30437568982091","1.30736639726564","1","2","3","4","5","6","7","8","9","10","11","12","DINJAMPI5V-","CT974v2","2340.58333333333","1.19478762416776"
"235","1.27293942929882","0.806194971889254","1.13800784979315","1.09303065662459","1.16176938580673","0.806194971889254","0","0.197729924684417","1.28736607616421","1.2954280258831","1.2983982178848","1.64294049008168","2","3","4","5","6","7","8","9","10","11","12","1","DINJAMPI5V-","CT974v2","2356.75","1.10547717548884"
"236","0.846073920142497","1.19430013359062","1.14709811488793","1.21923704913166","0.846073920142497","0","0.207510761466528","1.3510464598486","1.35950719905002","1.36262431349265","1.72420958883776","0.742318539409233","3","4","5","6","7","8","9","10","11","12","1","2","DINJAMPI5V-","CT974v2","2245.66666666667","1.26747810598189"
"237","1.21019778897496","1.16236745130481","1.23546664661202","0.857336241257427","0","0.2102729939084","1.36903060840791","1.37760397082049","1.38076257802512","1.7471610137625","0.752199744303226","0.697600962623148","4","5","6","7","8","9","10","11","12","1","2","3","DINJAMPI5V-","CT974v2","2216.16666666667","1.41204783033767"
"238","1.13052700874081","1.20162381596752","0.833851442782431","0","0.204513038071901","1.33152909336942","1.33986760779724","1.34293969206013","1.69930146655451","0.73159492374648","0.678491752916651","1.5057601579929","5","6","7","8","9","10","11","12","1","2","3","4","DINJAMPI5V-","CT974v2","2278.58333333333","1.46735910470687"
"239","1.16452824838733","0.808109449209612","0","0.198199475437726","1.29042319415893","1.29850428865102","1.30148153399022","1.64684199333664","0.709009711490749","0.657545899198979","1.45927553696746","1.46608066917133","6","7","8","9","10","11","12","1","2","3","4","5","DINJAMPI5V-","CT974v2","2351.16666666667","1.39994329056497"
"240","0","0","1.66666666666667","3","0.5","0","1","0.666666666666667","4.16666666666667","0","0","1","2","3","4","5","6","7","8","9","10","11","12","1","DINJARTE8A-","CT974v2","6","1"
"241","0","1.51515151515152","2.72727272727273","0.454545454545455","0","0.909090909090909","0.606060606060606","3.78787878787879","0","0","1","1","3","4","5","6","7","8","9","10","11","12","1","2","DINJARTE8A-","CT974v2","6.6","0.909090909090909"
"242","1.36363636363636","2.45454545454545","0.409090909090909","0","0.818181818181818","0.545454545454546","3.40909090909091","0","0","1","1","1","4","5","6","7","8","9","10","11","12","1","2","3","DINJARTE8A-","CT974v2","7.33333333333333","0.818181818181818"
"243","2.75","0","2.39130434782609","1.07608695652174","0","0","0","0","0","2.39130434782609","2.39130434782609","1","2","3","4","5","6","7","8","9","10","11","12","1","DINJAREP4C1","CT974v2","167.272727272727","2.11929347826087"
"244","1.15107913669065","0.194244604316547","0.575539568345324","1.05755395683453","1.16546762589928","1.98561151079137","0.575539568345324","1.33812949640288","1.05755395683453","0.949640287769784","1.07194244604317","0.877697841726619","1","2","3","4","5","6","7","8","9","10","11","12","DINJATRO1A-","CT974v2","139","0.926858513189449"
"245","0.195888754534462","0.580411124546554","1.06650544135429","1.17533252720677","2.00241837968561","0.580411124546554","1.34945586457074","1.06650544135429","0.957678355501814","1.08101571946796","0.885126964933495","1.05925030229746","2","3","4","5","6","7","8","9","10","11","12","1","DINJATRO1A-","CT974v2","137.833333333333","0.987908101571947"
"246","0.556199304750869","1.02201622247972","1.12630359212051","1.9188876013905","0.556199304750869","1.29316338354577","1.02201622247972","0.917728852838934","1.03592120509849","0.848203939745075","1.01506373117034","0.6882966396292","3","4","5","6","7","8","9","10","11","12","1","2","DINJATRO1A-","CT974v2","143.833333333333","0.962920046349942"
"247","1.02083333333333","1.125","1.91666666666667","0.555555555555556","1.29166666666667","1.02083333333333","0.916666666666667","1.03472222222222","0.847222222222222","1.01388888888889","0.6875","0.569444444444444","4","5","6","7","8","9","10","11","12","1","2","3","DINJATRO1A-","CT974v2","144","1.09490740740741"
"248","1.11981566820277","1.90783410138249","0.552995391705069","1.28571428571429","1.01612903225806","0.912442396313364","1.02995391705069","0.84331797235023","1.00921658986175","0.684331797235023","0.566820276497696","1.07142857142857","5","6","7","8","9","10","11","12","1","2","3","4","DINJATRO1A-","CT974v2","144.666666666667","1.09331797235023"
"249","1.89473684210526","0.549199084668192","1.27688787185355","1.0091533180778","0.906178489702517","1.02288329519451","0.837528604118993","1.00228832951945","0.679633867276888","0.562929061784897","1.06407322654462","1.19450800915332","6","7","8","9","10","11","12","1","2","3","4","5","DINJATRO1A-","CT974v2","145.666666666667","1.03775743707094"
"250","2.2246253669087","1.66846902518152","0.463463618105979","0.969565889077707","1.00293526958134","0.984396724857099","0.463463618105979","1.07152788506102","0.960296616715588","1.023327668778","0.748957206859262","0.418971110767805","1","2","3","4","5","6","7","8","9","10","11","12","DINJPENG5V-","CT974v2","539.416666666667","0.605901436737216"
"251","1.9403521379806","0.53898670499461","1.12756018684872","1.16636722960834","1.14480776140855","0.53898670499461","1.24613726194754","1.11678045274883","1.1900826446281","0.87100251527129","0.487243981315128","0.631692418253683","2","3","4","5","6","7","8","9","10","11","12","1","DINJPENG5V-","CT974v2","463.833333333333","0.840459935321595"
"252","0.617156963587739","1.29109236782555","1.33552766920387","1.31084139066036","0.617156963587739","1.42686689981485","1.2787492285538","1.36268257560173","0.997325653157787","0.557909895083316","0.72330796132483","0.481382431598437","3","4","5","6","7","8","9","10","11","12","1","2","DINJPENG5V-","CT974v2","405.083333333333","0.99362271137626"
"253","1.27977161500816","1.32381729200653","1.29934747145188","0.611745513866232","1.41435562805873","1.26753670473083","1.35073409461664","0.98858075040783","0.553017944535073","0.716965742251223","0.477161500815661","0.716965742251223","4","5","6","7","8","9","10","11","12","1","2","3","DINJPENG5V-","CT974v2","408.666666666667","0.973491027732463"
"254","1.36472566743746","1.33949968467522","0.630649569056128","1.45806180365777","1.3067059070843","1.39247424847593","1.0191297035947","0.57010721042674","0.739121294933782","0.49190666386378","0.739121294933782","0.948496951860416","5","6","7","8","9","10","11","12","1","2","3","4","DINJPENG5V-","CT974v2","396.416666666667","1.04561698549506"
"255","1.3927868852459","0.655737704918033","1.51606557377049","1.35868852459016","1.44786885245902","1.05967213114754","0.592786885245902","0.768524590163934","0.511475409836066","0.768524590163934","0.986229508196721","0.941639344262295","6","7","8","9","10","11","12","1","2","3","4","5","DINJPENG5V-","CT974v2","381.25","1.05748633879781"
"256","2.15730337078652","0","0.808988764044944","0.862921348314607","1.10561797752809","1.05168539325843","0.808988764044944","0.903370786516854","1.03820224719101","1.25393258426966","0.876404494382022","1.13258426966292","1","2","3","4","5","6","7","8","9","10","11","12","DINJBUPI2A-","CT974v2","74.1666666666667","1.17303370786517"
"257","0","0.886699507389162","0.945812807881773","1.21182266009852","1.15270935960591","0.886699507389162","0.990147783251231","1.13793103448276","1.3743842364532","0.960591133004926","1.24137931034483","1.21182266009852","2","3","4","5","6","7","8","9","10","11","12","1","DINJBUPI2A-","CT974v2","67.6666666666667","1.27093596059113"
"258","0.81447963800905","0.868778280542986","1.1131221719457","1.05882352941176","0.81447963800905","0.909502262443439","1.04524886877828","1.26244343891403","0.882352941176471","1.14027149321267","1.1131221719457","0.97737556561086","3","4","5","6","7","8","9","10","11","12","1","2","DINJBUPI2A-","CT974v2","73.6666666666667","1.2"
"259","0.854368932038835","1.09466019417476","1.04126213592233","0.800970873786408","0.894417475728155","1.02791262135922","1.24150485436893","0.867718446601942","1.12135922330097","1.09466019417476","0.961165048543689","1","4","5","6","7","8","9","10","11","12","1","2","3","DINJBUPI2A-","CT974v2","74.9090909090909","1.16585760517799"
"260","1.06493506493506","1.01298701298701","0.779220779220779","0.87012987012987","1","1.20779220779221","0.844155844155844","1.09090909090909","1.06493506493506","0.935064935064935","1","1.12987012987013","5","6","7","8","9","10","11","12","1","2","3","4","DINJBUPI2A-","CT974v2","77","1.17099567099567"
"261","0.982817869415808","0.756013745704467","0.844215349369989","0.970217640320733","1.17182130584192","0.81901489117984","1.05841924398625","1.03321878579611","0.907216494845361","1","1.09621993127148","1.36082474226804","6","7","8","9","10","11","12","1","2","3","4","5","DINJBUPI2A-","CT974v2","79.3636363636364","1.05421916762123"
"262","0.91254752851711","0","0","0.91254752851711","0.262357414448669","0.136882129277567","0","2.0532319391635","1.61977186311787","2.21292775665399","1.74524714828897","2.14448669201521","1","2","3","4","5","6","7","8","9","10","11","12","DINJCAFC1A-","CT974v2","87.6666666666667","2.00532319391635"
"263","0","0","0.788177339901478","0.226600985221675","0.118226600985222","0","1.77339901477833","1.39901477832512","1.91133004926108","1.50738916256158","1.85221674876847","2.42364532019704","2","3","4","5","6","7","8","9","10","11","12","1","DINJCAFC1A-","CT974v2","101.5","1.53300492610837"
"264","0","0.701754385964912","0.201754385964912","0.105263157894737","0","1.57894736842105","1.24561403508772","1.70175438596491","1.34210526315789","1.64912280701754","2.15789473684211","1.31578947368421","3","4","5","6","7","8","9","10","11","12","1","2","DINJCAFC1A-","CT974v2","114","1.10175438596491"
"265","0.627041149575441","0.180274330502939","0.0940561724363161","0","1.41084258654474","1.11299804049641","1.52057478772044","1.19921619856303","1.47354670150229","1.92815153494448","1.17570215545395","1.27759634225996","4","5","6","7","8","9","10","11","12","1","2","3","DINJCAFC1A-","CT974v2","127.583333333333","0.911169170476813"
"266","0.174362508614748","0.0909717436250861","0","1.36457615437629","1.07649896623019","1.47070985527223","1.15988973121985","1.42522398345968","1.86492074431427","1.13714679531358","1.23569951757409","1","5","6","7","8","9","10","11","12","1","2","3","4","DINJCAFC1A-","CT974v2","131.909090909091","0.75354927636113"
"267","0.0847784200385357","0","1.27167630057803","1.00321130378934","1.37058445728966","1.08092485549133","1.32819524727039","1.73795761078998","1.0597302504817","1.15157353885678","1","0.911368015414258","6","7","8","9","10","11","12","1","2","3","4","5","DINJCAFC1A-","CT974v2","141.545454545455","0.938214515093128"
"268","1.2","0","0","1.2","1.44","1.2","0","3.6","0.96","0.24","1.68","0.48","1","2","3","4","5","6","7","8","9","10","11","12","DINJCALG1A-","CT974v2","4.16666666666667","2.28"
"269","0","0","1.27659574468085","1.53191489361702","1.27659574468085","0","3.82978723404255","1.02127659574468","0.25531914893617","1.78723404255319","0.51063829787234","0.51063829787234","2","3","4","5","6","7","8","9","10","11","12","1","DINJCALG1A-","CT974v2","3.91666666666667","2.80851063829787"
"270","0","0.869565217391304","1.04347826086957","0.869565217391304","0","2.60869565217391","0.695652173913043","0.173913043478261","1.21739130434783","0.347826086956522","0.347826086956522","3.82608695652174","3","4","5","6","7","8","9","10","11","12","1","2","DINJCALG1A-","CT974v2","5.75","1.43478260869565"
"271","0.821917808219178","0.986301369863014","0.821917808219178","0","2.46575342465753","0.657534246575343","0.164383561643836","1.15068493150685","0.328767123287671","0.328767123287671","3.61643835616438","0.657534246575343","4","5","6","7","8","9","10","11","12","1","2","3","DINJCALG1A-","CT974v2","6.08333333333333","1.43835616438356"
"272","0.867469879518072","0.72289156626506","0","2.16867469879518","0.578313253012048","0.144578313253012","1.01204819277108","0.289156626506024","0.289156626506024","3.18072289156627","0.578313253012048","2.16867469879518","5","6","7","8","9","10","11","12","1","2","3","4","DINJCALG1A-","CT974v2","6.91666666666667","0.795180722891566"
"273","0.72289156626506","0","2.16867469879518","0.578313253012048","0.144578313253012","1.01204819277108","0.289156626506024","0.289156626506024","3.18072289156627","0.578313253012048","2.16867469879518","0.867469879518072","6","7","8","9","10","11","12","1","2","3","4","5","DINJCALG1A-","CT974v2","6.91666666666667","0.650602409638554"
"274","1.21909922113105","0.812732814087369","1.21909922113105","1.20690822891974","0.247883508296647","0","1.21909922113105","1.28005418218761","0.922451743989164","1.43040975279377","1.23941754148324","1.20284456484931","1","2","3","4","5","6","7","8","9","10","11","12","DINJCEFA1V-","CT974v2","246.083333333333","1.13714866237724"
"275","0.796019900497512","1.19402985074627","1.18208955223881","0.242786069651741","0","1.19402985074627","1.25373134328358","0.903482587064677","1.40099502487562","1.21393034825871","1.17810945273632","1.4407960199005","2","3","4","5","6","7","8","9","10","11","12","1","DINJCEFA1V-","CT974v2","251.25","1.08258706467662"
"276","1.15458627325208","1.14304041051956","0.234765875561257","0","1.15458627325208","1.21231558691469","0.873636946760744","1.35471456061578","1.17382937780629","1.13919178960872","1.39320076972418","1.16613213598461","3","4","5","6","7","8","9","10","11","12","1","2","DINJCEFA1V-","CT974v2","259.833333333333","1.04939063502245"
"277","1.25714285714286","0.258201058201058","0","1.26984126984127","1.33333333333333","0.960846560846561","1.48994708994709","1.29100529100529","1.25291005291005","1.53227513227513","1.28253968253968","0.071957671957672","4","5","6","7","8","9","10","11","12","1","2","3","DINJCEFA1V-","CT974v2","236.25","1.3700176366843"
"278","0.264929424538545","0","1.30293159609121","1.36807817589577","0.985884907709012","1.52877307274701","1.32464712269273","1.28555917480999","1.57220412595005","1.31596091205212","0.0738327904451683","0.977198697068404","5","6","7","8","9","10","11","12","1","2","3","4","DINJCEFA1V-","CT974v2","230.25","1.55410785378212"
"279","0","1.14176974310181","1.1988582302569","0.863939105613701","1.33967649857279","1.16079923882017","1.12654614652712","1.37773549000951","1.15318744053283","0.0647002854424358","0.856327307326356","1.71646051379638","6","7","8","9","10","11","12","1","2","3","4","5","DINJCEFA1V-","CT974v2","262.75","1.29590865842055"
"280","0.942063118228921","0.847856806406029","1.41309467734338","0.743287800282619","0.753650494583137","0.941121055110692","1.41309467734338","1.11540273198304","0.904380593499765","1.11446066886481","0.896844088553933","0.914743287800283","1","2","3","4","5","6","7","8","9","10","11","12","DINJCEFT1V-","CT974v2","1061.5","1.12859161563825"
"281","0.831857043826542","1.38642840637757","0.729261341754602","0.739428483401371","0.923361318647462","1.38642840637757","1.09435415543403","0.887314180081645","1.09342986982978","0.879919895247631","0.897481321728414","1.15073557729338","2","3","4","5","6","7","8","9","10","11","12","1","DINJCEFT1V-","CT974v2","1081.91666666667","1.10174844026804"
"282","1.36549840691853","0.718252162039144","0.728265817023213","0.909421939007738","1.36549840691853","1.07783340919436","0.873918980427856","1.07692307692308","0.866636322257624","0.883932635411925","1.13336367774238","1.00045516613564","3","4","5","6","7","8","9","10","11","12","1","2","DINJCEFT1V-","CT974v2","1098.5","1.08557123350023"
"283","0.739110070257611","0.749414519906323","0.935831381733021","1.40515222482436","1.10913348946136","0.899297423887588","1.10819672131148","0.891803278688525","0.9096018735363","1.16627634660422","1.02950819672131","1.05667447306792","4","5","6","7","8","9","10","11","12","1","2","3","DINJCEFT1V-","CT974v2","1067.5","1.15800156128025"
