"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","currentProduct","currentProject","historicalMean","predictedConsumptionAveraged"
"30","0.380952380952381","1.14285714285714","0.952380952380952","0.761904761904762","1.14285714285714","0.761904761904762","1.52380952380952","1.14285714285714","0.952380952380952","1.14285714285714","0.952380952380952","1.14285714285714","4","5","6","7","8","9","10","11","12","1","2","3","DDGTBLOG2C-","CT974v2","5.25","1.17460317460317"
"31","1.07462686567164","0.895522388059702","0.716417910447761","1.07462686567164","0.716417910447761","1.43283582089552","1.07462686567164","0.895522388059702","1.07462686567164","0.895522388059702","1.07462686567164","1.07462686567164","5","6","7","8","9","10","11","12","1","2","3","4","DDGTBLOG2C-","CT974v2","5.58333333333333","1.13432835820896"
"32","0.882352941176471","0.705882352941176","1.05882352941176","0.705882352941176","1.41176470588235","1.05882352941176","0.882352941176471","1.05882352941176","0.882352941176471","1.05882352941176","1.05882352941176","1.23529411764706","6","7","8","9","10","11","12","1","2","3","4","5","DDGTBLOG2C-","CT974v2","5.66666666666667","1.11764705882353"
"33","0.872727272727273","0.218181818181818","1.09090909090909","0.872727272727273","1.52727272727273","1.09090909090909","0.654545454545455","0.872727272727273","1.09090909090909","1.52727272727273","1.30909090909091","0.872727272727273","1","2","3","4","5","6","7","8","9","10","11","12","DDGTBLOG1A-","CT974v2","4.58333333333333","1.27272727272727"
"34","0.214285714285714","1.07142857142857","0.857142857142857","1.5","1.07142857142857","0.642857142857143","0.857142857142857","1.07142857142857","1.5","1.28571428571429","0.857142857142857","1.07142857142857","2","3","4","5","6","7","8","9","10","11","12","1","DDGTBLOG1A-","CT974v2","4.66666666666667","1.35714285714286"
"35","0.983606557377049","0.786885245901639","1.37704918032787","0.983606557377049","0.590163934426229","0.786885245901639","0.983606557377049","1.37704918032787","1.18032786885246","0.786885245901639","0.983606557377049","1.18032786885246","3","4","5","6","7","8","9","10","11","12","1","2","DDGTBLOG1A-","CT974v2","5.08333333333333","1.21311475409836"
"36","0.774193548387097","1.35483870967742","0.967741935483871","0.580645161290323","0.774193548387097","0.967741935483871","1.35483870967742","1.16129032258065","0.774193548387097","0.967741935483871","1.16129032258065","1.16129032258065","4","5","6","7","8","9","10","11","12","1","2","3","DDGTBLOG1A-","CT974v2","5.16666666666667","1.16129032258065"
"37","1.3125","0.9375","0.5625","0.75","0.9375","1.3125","1.125","0.75","0.9375","1.125","1.125","1.125","5","6","7","8","9","10","11","12","1","2","3","4","DDGTBLOG1A-","CT974v2","5.33333333333333","1.15625"
"38","0.9375","0.5625","0.75","0.9375","1.3125","1.125","0.75","0.9375","1.125","1.125","1.125","1.3125","6","7","8","9","10","11","12","1","2","3","4","5","DDGTBLOG1A-","CT974v2","5.33333333333333","1.15625"
"39","0.431372549019608","1","0.647058823529412","0.431372549019608","1.07843137254902","1.07843137254902","1.07843137254902","1.29411764705882","1.07843137254902","1.50980392156863","1.29411764705882","1.07843137254902","1","2","3","4","5","6","7","8","9","10","11","12","DDGTBLOG1AB","CT974v2","4.63636363636364","1.29411764705882"
"40","1","0.611111111111111","0.407407407407407","1.01851851851852","1.01851851851852","1.01851851851852","1.22222222222222","1.01851851851852","1.42592592592593","1.22222222222222","1.01851851851852","1.01851851851852","2","3","4","5","6","7","8","9","10","11","12","1","DDGTBLOG1AB","CT974v2","4.90909090909091","1.32407407407407"
"41","0.6","0.4","1","1","1","1.2","1","1.4","1.2","1","1","1.2","3","4","5","6","7","8","9","10","11","12","1","2","DDGTBLOG1AB","CT974v2","5","1.26666666666667"
"42","0.380952380952381","0.952380952380952","0.952380952380952","0.952380952380952","1.14285714285714","0.952380952380952","1.33333333333333","1.14285714285714","0.952380952380952","0.952380952380952","1.14285714285714","1.14285714285714","4","5","6","7","8","9","10","11","12","1","2","3","DDGTBLOG1AB","CT974v2","5.25","1.17460317460317"
"43","0.895522388059702","0.895522388059702","0.895522388059702","1.07462686567164","0.895522388059702","1.25373134328358","1.07462686567164","0.895522388059702","0.895522388059702","1.07462686567164","1.07462686567164","1.07462686567164","5","6","7","8","9","10","11","12","1","2","3","4","DDGTBLOG1AB","CT974v2","5.58333333333333","1.13432835820896"
"44","0.869565217391304","0.869565217391304","1.04347826086957","0.869565217391304","1.21739130434783","1.04347826086957","0.869565217391304","0.869565217391304","1.04347826086957","1.04347826086957","1.04347826086957","1.21739130434783","6","7","8","9","10","11","12","1","2","3","4","5","DDGTBLOG1AB","CT974v2","5.75","1.10144927536232"
"45","0.827586206896552","0.413793103448276","1.03448275862069","0.620689655172414","1.44827586206897","0.827586206896552","0.827586206896552","1.24137931034483","1.03448275862069","1.44827586206897","1.24137931034483","1.03448275862069","1","2","3","4","5","6","7","8","9","10","11","12","DDGTBLOG1B-","CT974v2","4.83333333333333","1.41379310344828"
"46","0.4","1","0.6","1.4","0.8","0.8","1.2","1","1.4","1.2","1","1.2","2","3","4","5","6","7","8","9","10","11","12","1","DDGTBLOG1B-","CT974v2","5","1.4"
"47","0.9375","0.5625","1.3125","0.75","0.75","1.125","0.9375","1.3125","1.125","0.9375","1.125","1.125","3","4","5","6","7","8","9","10","11","12","1","2","DDGTBLOG1B-","CT974v2","5.33333333333333","1.3125"
"48","0.553846153846154","1.29230769230769","0.738461538461538","0.738461538461538","1.10769230769231","0.923076923076923","1.29230769230769","1.10769230769231","0.923076923076923","1.10769230769231","1.10769230769231","1.10769230769231","4","5","6","7","8","9","10","11","12","1","2","3","DDGTBLOG1B-","CT974v2","5.41666666666667","1.26153846153846"
"49","1.21739130434783","0.695652173913043","0.695652173913043","1.04347826086957","0.869565217391304","1.21739130434783","1.04347826086957","0.869565217391304","1.04347826086957","1.04347826086957","1.04347826086957","1.21739130434783","5","6","7","8","9","10","11","12","1","2","3","4","DDGTBLOG1B-","CT974v2","5.75","1.18840579710145"
"50","0.685714285714286","0.685714285714286","1.02857142857143","0.857142857142857","1.2","1.02857142857143","0.857142857142857","1.02857142857143","1.02857142857143","1.02857142857143","1.2","1.37142857142857","6","7","8","9","10","11","12","1","2","3","4","5","DDGTBLOG1B-","CT974v2","5.83333333333333","1.14285714285714"
"51","1.51898734177215","0.30379746835443","1.06329113924051","0.30379746835443","1.21518987341772","0.759493670886076","0.911392405063291","1.36708860759494","0.911392405063291","1.51898734177215","1.36708860759494","0.759493670886076","1","2","3","4","5","6","7","8","9","10","11","12","DDGTBLOR1T-","CT974v2","6.58333333333333","1.26582278481013"
"52","0.311688311688312","1.09090909090909","0.311688311688312","1.24675324675325","0.779220779220779","0.935064935064935","1.4025974025974","0.935064935064935","1.55844155844156","1.4025974025974","0.779220779220779","1.24675324675325","2","3","4","5","6","7","8","9","10","11","12","1","DDGTBLOR1T-","CT974v2","6.41666666666667","1.35064935064935"
"53","1.02439024390244","0.292682926829268","1.17073170731707","0.731707317073171","0.878048780487805","1.31707317073171","0.878048780487805","1.46341463414634","1.31707317073171","0.731707317073171","1.17073170731707","1.02439024390244","3","4","5","6","7","8","9","10","11","12","1","2","DDGTBLOR1T-","CT974v2","6.83333333333333","1.29268292682927"
"54","0.292682926829268","1.17073170731707","0.731707317073171","0.878048780487805","1.31707317073171","0.878048780487805","1.46341463414634","1.31707317073171","0.731707317073171","1.17073170731707","1.02439024390244","1.02439024390244","4","5","6","7","8","9","10","11","12","1","2","3","DDGTBLOR1T-","CT974v2","6.83333333333333","1.29268292682927"
"55","1.07865168539326","0.674157303370786","0.808988764044944","1.21348314606742","0.808988764044944","1.34831460674157","1.21348314606742","0.674157303370786","1.07865168539326","0.943820224719101","0.943820224719101","1.21348314606742","5","6","7","8","9","10","11","12","1","2","3","4","DDGTBLOR1T-","CT974v2","7.41666666666667","1.21348314606742"
"56","0.659340659340659","0.791208791208791","1.18681318681319","0.791208791208791","1.31868131868132","1.18681318681319","0.659340659340659","1.05494505494505","0.923076923076923","0.923076923076923","1.18681318681319","1.31868131868132","6","7","8","9","10","11","12","1","2","3","4","5","DDGTBLOR1T-","CT974v2","7.58333333333333","1.14285714285714"
"57","0.94137783483098","1","1.41206675224647","0.847240051347882","1.27086007702182","0.988446726572529","0.974326059050064","0.988446726572529","0.800171159606333","1.12965340179718","0.847240051347882","0.800171159606333","1","2","3","4","5","6","7","8","9","10","11","12","DDGTHBTE1T-","CT974v2","212.454545454545","1.2002567394095"
"58","1","1.39416983523447","0.836501901140684","1.25475285171103","0.975918884664132","0.961977186311787","0.975918884664132","0.790029573299535","1.11533586818758","0.836501901140684","0.790029573299535","1.06886354034643","2","3","4","5","6","7","8","9","10","11","12","1","DDGTHBTE1T-","CT974v2","215.181818181818","1.2470074637375"
"59","1.39697322467986","0.838183934807916","1.25727590221187","0.977881257275902","0.963911525029104","0.977881257275902","0.791618160651921","1.11757857974389","0.838183934807916","0.791618160651921","1.07101280558789","0.977881257275902","3","4","5","6","7","8","9","10","11","12","1","2","DDGTHBTE1T-","CT974v2","214.75","1.2883197516492"
"60","0.854768500197863","1.28215275029679","0.997229916897507","0.982983775227543","0.997229916897507","0.807281361297982","1.13969133359715","0.854768500197863","0.807281361297982","1.09220419469727","0.997229916897507","1.18717847249703","4","5","6","7","8","9","10","11","12","1","2","3","DDGTHBTE1T-","CT974v2","210.583333333333","1.30589631974674"
"61","1.22402720060446","0.952021156025689","0.938420853796751","0.952021156025689","0.770683792973177","1.08802417831507","0.816018133736305","0.770683792973177","1.04268983755195","0.952021156025689","1.1333585190782","1.36003022289384","5","6","7","8","9","10","11","12","1","2","3","4","DDGTHBTE1T-","CT974v2","220.583333333333","1.28447298828863"
"62","0.96293465800535","0.949178448605273","0.96293465800535","0.779518532670997","1.10049675200611","0.825372564004585","0.779518532670997","1.05464272067253","0.96293465800535","1.1463507833397","1.37562094000764","1.10049675200611","6","7","8","9","10","11","12","1","2","3","4","5","DDGTHBTE1T-","CT974v2","218.083333333333","1.29919755445166"
"63","1","0.5249343832021","1","0.89238845144357","1.40157480314961","1.0498687664042","1.03937007874016","0.99737532808399","0.99737532808399","1.25984251968504","0.89238845144357","0.94488188976378","1","2","3","4","5","6","7","8","9","10","11","12","DDGTHIVD1T-","CT974v2","190.5","1.32983377077865"
"64","0.520094562647754","1","0.884160756501182","1.3886524822695","1.04018912529551","1.02978723404255","0.988179669030733","0.988179669030733","1.24822695035461","0.884160756501182","0.936170212765957","1.09219858156028","2","3","4","5","6","7","8","9","10","11","12","1","DDGTHIVD1T-","CT974v2","192.272727272727","1.40425531914894"
"65","1","0.83668903803132","1.31409395973154","0.984340044742729","0.974496644295302","0.935123042505593","0.935123042505593","1.18120805369128","0.83668903803132","0.885906040268456","1.03355704697987","1.082774049217","3","4","5","6","7","8","9","10","11","12","1","2","DDGTHIVD1T-","CT974v2","203.181818181818","1.35346756152125"
"66","0.820925553319919","1.28933601609658","0.96579476861167","0.956136820925553","0.917505030181086","0.917505030181086","1.158953722334","0.820925553319919","0.869215291750503","1.01408450704225","1.06237424547284","1.20724346076459","4","5","6","7","8","9","10","11","12","1","2","3","DDGTHIVD1T-","CT974v2","207.083333333333","1.31991951710262"
"67","1.22523900573614","0.917782026768643","0.908604206500956","0.87189292543021","0.87189292543021","1.10133843212237","0.780114722753346","0.826003824091778","0.963671128107075","1.00956022944551","1.1472275334608","1.37667304015296","5","6","7","8","9","10","11","12","1","2","3","4","DDGTHIVD1T-","CT974v2","217.916666666667","1.2925430210325"
"68","0.927357032457496","0.918083462132921","0.880989180834621","0.880989180834621","1.112828438949","0.788253477588872","0.834621329211747","0.973724884080371","1.02009273570325","1.15919629057187","1.39103554868624","1.112828438949","6","7","8","9","10","11","12","1","2","3","4","5","DDGTHIVD1T-","CT974v2","215.666666666667","1.29829984544049"
"69","0.54421768707483","0.54421768707483","1.19727891156463","0.979591836734694","1.22448979591837","1.08843537414966","1.08843537414966","1.00680272108844","1.06122448979592","1.19727891156463","0.979591836734694","1.08843537414966","1","2","3","4","5","6","7","8","9","10","11","12","DDGTHIVU20T","CT974v2","183.75","1.37868480725624"
"70","0.516129032258065","1.13548387096774","0.929032258064516","1.16129032258065","1.03225806451613","1.03225806451613","0.954838709677419","1.00645161290323","1.13548387096774","0.929032258064516","1.03225806451613","1.13548387096774","2","3","4","5","6","7","8","9","10","11","12","1","DDGTHIVU20T","CT974v2","193.75","1.39354838709677"
"71","1.07975460122699","0.883435582822086","1.10429447852761","0.98159509202454","0.98159509202454","0.907975460122699","0.957055214723926","1.07975460122699","0.883435582822086","0.98159509202454","1.07975460122699","1.07975460122699","3","4","5","6","7","8","9","10","11","12","1","2","DDGTHIVU20T","CT974v2","203.75","1.34151329243354"
"72","0.869215291750503","1.08651911468813","0.96579476861167","0.96579476861167","0.893360160965795","0.941649899396378","1.06237424547284","0.869215291750503","0.96579476861167","1.06237424547284","1.06237424547284","1.25553319919517","4","5","6","7","8","9","10","11","12","1","2","3","DDGTHIVU20T","CT974v2","207.083333333333","1.30382293762575"
"73","1.03646833013436","0.921305182341651","0.921305182341651","0.852207293666027","0.898272552783109","1.01343570057582","0.829174664107486","0.921305182341651","1.01343570057582","1.01343570057582","1.19769673704415","1.38195777351248","5","6","7","8","9","10","11","12","1","2","3","4","DDGTHIVU20T","CT974v2","217.083333333333","1.28214971209213"
"74","0.916030534351145","0.916030534351145","0.847328244274809","0.893129770992366","1.00763358778626","0.82442748091603","0.916030534351145","1.00763358778626","1.00763358778626","1.19083969465649","1.37404580152672","1.09923664122137","6","7","8","9","10","11","12","1","2","3","4","5","DDGTHIVU20T","CT974v2","218.333333333333","1.26717557251908"
"75","1","1","1","0.666666666666667","0.416666666666667","1.875","1.25","1.45833333333333","1.04166666666667","1.25","0.416666666666667","0.625","1","2","3","4","5","6","7","8","9","10","11","12","DDGTMALP32T","CT974v2","120","0.625"
"76","1","1","0.707964601769911","0.442477876106195","1.99115044247788","1.32743362831858","1.54867256637168","1.10619469026549","1.32743362831858","0.442477876106195","0.663716814159292","0.442477876106195","2","3","4","5","6","7","8","9","10","11","12","1","DDGTMALP32T","CT974v2","113","0.774336283185841"
"77","1","0.730290456431535","0.45643153526971","2.05394190871369","1.36929460580913","1.59751037344398","1.14107883817427","1.36929460580913","0.45643153526971","0.684647302904564","0.45643153526971","0.684647302904564","3","4","5","6","7","8","9","10","11","12","1","2","DDGTMALP32T","CT974v2","109.545454545455","0.859612724757953"
"78","0.75","0.46875","2.109375","1.40625","1.640625","1.171875","1.40625","0.46875","0.703125","0.46875","0.703125","0.703125","4","5","6","7","8","9","10","11","12","1","2","3","DDGTMALP32T","CT974v2","106.666666666667","0.9765625"
"79","0.470588235294118","2.11764705882353","1.41176470588235","1.64705882352941","1.17647058823529","1.41176470588235","0.470588235294118","0.705882352941177","0.470588235294118","0.705882352941177","0.705882352941177","0.705882352941177","5","6","7","8","9","10","11","12","1","2","3","4","DDGTMALP32T","CT974v2","106.25","1.01960784313725"
"80","2.07692307692308","1.38461538461538","1.61538461538462","1.15384615384615","1.38461538461538","0.461538461538462","0.692307692307692","0.461538461538462","0.692307692307692","0.692307692307692","0.692307692307692","0.692307692307692","6","7","8","9","10","11","12","1","2","3","4","5","DDGTMALP32T","CT974v2","108.333333333333","1"
"81","0.909327871904673","0.710668404393968","1.04859430273692","0.964624837088066","1.32917520014895","1.09569912493018","0.927760193632471","1.14280394712344","1.14075591137591","1.57289145410538","0.157698752560045","1","1","2","3","4","5","6","7","8","9","10","11","12","DDGTPREG1S-","CT974v2","488.272727272727","1.01104698069881"
"82","0.770799676898223","1.1373182552504","1.04624394184168","1.44163974151858","1.18840872374798","1.00626009693053","1.23949919224556","1.23727786752827","1.70597738287561","0.171042003231018","1","0.0555331179321486","2","3","4","5","6","7","8","9","10","11","12","1","DDGTPREG1S-","CT974v2","450.181818181818","1.30391760904685"
"83","1.10366451107192","1.01528512639624","1.39898099157358","1.15324319028023","0.976484420928865","1.20282186948854","1.20066627474035","1.65549676660788","0.165980795610425","1","0.0538898687046835","1.0734861845973","3","4","5","6","7","8","9","10","11","12","1","2","DDGTPREG1S-","CT974v2","463.909090909091","1.31922398589065"
"84","1.01727861771058","1.40172786177106","1.15550755939525","0.978401727861771","1.20518358531317","1.20302375809935","1.65874730021598","0.166306695464363","1","0.0539956803455724","1.0755939524838","1.08423326133909","4","5","6","7","8","9","10","11","12","1","2","3","DDGTPREG1S-","CT974v2","463","1.33297336213103"
"85","1.3289277736411","1.09549516008935","0.927587490692479","1.14259121370067","1.14054355919583","1.57259865971705","0.157669396872673","1","0.0511913626209978","1.01973194341028","1.02792256142964","1.53574087862993","5","6","7","8","9","10","11","12","1","2","3","4","DDGTPREG1S-","CT974v2","488.363636363636","1.22791015140233"
"86","1.10433477200225","0.935072246200038","1.15181084631263","1.1497466691687","1.58528804653781","0.158941640082567","1","0.0516044285982361","1.02796021767686","1.03621692625258","1.54813285794708","1.25089134922124","6","7","8","9","10","11","12","1","2","3","4","5","DDGTPREG1S-","CT974v2","484.454545454545","1.22371301682617"
"87","0.945603831679781","0.695176188847075","0.71022921655833","1.00307902839548","1.40814231953472","1.04413274033527","0.889497092028738","1.04960656859391","1.11529250769757","1.26992815600411","1.02907971262402","0.840232637700992","1","2","3","4","5","6","7","8","9","10","11","12","DDGTSYPT30T","CT974v2","730.75","1.0890637472916"
"88","0.68795846969868","0.702855208215777","0.992664484821126","1.39352217582666","1.03329195350412","0.880261821464846","1.03870894932852","1.10371289922131","1.25674303126058","1.01839521498702","0.831508859045255","1.06037693262611","2","3","4","5","6","7","8","9","10","11","12","1","DDGTSYPT30T","CT974v2","738.416666666667","1.1240266335628"
"89","0.692461641094063","0.977985323549033","1.37291527685123","1.01801200800534","0.867244829886591","1.02334889926618","1.08739159439626","1.23815877251501","1.00333555703803","0.819212808539026","1.04469646430954","0.8552368245497","3","4","5","6","7","8","9","10","11","12","1","2","DDGTSYPT30T","CT974v2","749.5","1.17611741160774"
"90","0.948253557567917","1.33117723156533","0.987063389391979","0.840879689521345","0.992238033635188","1.05433376455369","1.20051746442432","0.972833117723157","0.794307891332471","1.01293661060802","0.829236739974127","1.03622250970246","4","5","6","7","8","9","10","11","12","1","2","3","DDGTSYPT30T","CT974v2","773","1.14683053040103"
"91","1.30680495290507","0.968991427664303","0.825484178219917","0.974071330299503","1.0350301619219","1.17853741136628","0.955021695417505","0.779765054503122","0.994390940840301","0.814054397290719","1.0172505026987","1.15059794687269","5","6","7","8","9","10","11","12","1","2","3","4","DDGTSYPT30T","CT974v2","787.416666666667","1.18361731400148"
"92","0.998255560401221","0.85041430440471","1.00348887919756","1.0662887047536","1.21412996075011","0.983863933711295","0.80331443523768","1.0244221543829","0.838639337112952","1.04797208896642","1.18534670737026","0.983863933711295","6","7","8","9","10","11","12","1","2","3","4","5","DDGTSYPT30T","CT974v2","764.333333333333","1.264282599215"
"93","1.21100917431193","0.495412844036697","0.880733944954128","0.935779816513761","1.26605504587156","0.990825688073394","0.880733944954128","1.10091743119266","1.10091743119266","1.37614678899083","0.770642201834862","0.990825688073394","1","2","3","4","5","6","7","8","9","10","11","12","DDGTURIS1M-","CT974v2","1816.66666666667","1.18348623853211"
"94","0.48868778280543","0.868778280542986","0.923076923076923","1.24886877828054","0.97737556561086","0.868778280542986","1.08597285067873","1.08597285067873","1.35746606334842","0.760180995475113","0.97737556561086","1.35746606334842","2","3","4","5","6","7","8","9","10","11","12","1","DDGTURIS1M-","CT974v2","1841.66666666667","1.16742081447964"
"95","0.834782608695652","0.88695652173913","1.2","0.939130434782609","0.834782608695652","1.04347826086957","1.04347826086957","1.30434782608696","0.730434782608696","0.939130434782609","1.30434782608696","0.939130434782609","3","4","5","6","7","8","9","10","11","12","1","2","DDGTURIS1M-","CT974v2","1916.66666666667","1.15652173913043"
